price,description,charge_type,DateUpdated
35.41,"AMIKACIN 1,000 MG/4 ML INJECTION SOLUTION",standard,2020-03-25
59.44,AMIKACIN 500 MG/2 ML INJECTION SOLUTION,standard,2020-03-25
37.59,AMIKACIN 500 MG/2 ML INJECTION SOLUTION,standard,2020-03-25
3.51,AMILORIDE 5 MG TABLET,standard,2020-03-25
3.40,AMILORIDE 5 MG TABLET,standard,2020-03-25
1.08,AMILORIDE 5 MG TABLET,standard,2020-03-25
130.95,AMINO ACID 10 % INTRAVENOUS SOLUTION,standard,2020-03-25
109.13,AMINO ACID INFUSION 6 % INTRAVENOUS SOLUTION,standard,2020-03-25
5.02,AMINO AC-PROTEIN HYDR-WHEY 11 GRAM-40 KCAL/45 ML TUBE FEED LIQUID PACK,standard,2020-03-25
229.27,AMINOCAPROIC ACID 250 MG/ML (25 %) ORAL SOLUTION,standard,2020-03-25
43.65,AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
31.82,AMINOCAPROIC ACID 250 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
26.77,AMINOCAPROIC ACID 250 MG/ML IV,standard,2020-03-25
104.18,AMINOCAPROIC ACID 500 MG TABLET,standard,2020-03-25
90.54,AMINOCAPROIC ACID 500 MG TABLET,standard,2020-03-25
168.30,"AMIODARONE 150 MG/100 ML (1.5 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",standard,2020-03-25
63.05,AMIODARONE 150 MG/3 ML INTRAVENOUS SYRINGE,standard,2020-03-25
5.67,AMIODARONE 200 MG TABLET,standard,2020-03-25
1.79,AMIODARONE 200 MG TABLET,standard,2020-03-25
1.31,AMIODARONE 200 MG TABLET,standard,2020-03-25
1.21,AMIODARONE 200 MG TABLET,standard,2020-03-25
0.90,AMIODARONE 200 MG TABLET,standard,2020-03-25
0.73,AMIODARONE 200 MG TABLET,standard,2020-03-25
0.72,AMIODARONE 200 MG TABLET,standard,2020-03-25
224.07,"AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",standard,2020-03-25
16.91,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
11.39,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
9.70,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
7.09,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
6.84,AMIODARONE 50 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
0.69,AMITRIPTYLINE 10 MG TABLET,standard,2020-03-25
5.54,AMITRIPTYLINE 100 MG TABLET,standard,2020-03-25
0.55,AMITRIPTYLINE 100 MG TABLET,standard,2020-03-25
2.09,AMITRIPTYLINE 25 MG TABLET,standard,2020-03-25
1.39,AMITRIPTYLINE 25 MG TABLET,standard,2020-03-25
2.77,AMITRIPTYLINE 50 MG TABLET,standard,2020-03-25
4.17,AMITRIPTYLINE 75 MG TABLET,standard,2020-03-25
0.56,AMITRIPTYLINE 75 MG TABLET,standard,2020-03-25
1.57,AMLODIPINE 10 MG TABLET,standard,2020-03-25
1.22,AMLODIPINE 10 MG TABLET,standard,2020-03-25
0.50,AMLODIPINE 10 MG TABLET,standard,2020-03-25
0.83,AMLODIPINE 2.5 MG TABLET,standard,2020-03-25
0.67,AMLODIPINE 2.5 MG TABLET,standard,2020-03-25
0.50,AMLODIPINE 5 MG TAB,standard,2020-03-25
0.99,AMLODIPINE 5 MG TABLET,standard,2020-03-25
0.83,AMLODIPINE 5 MG TABLET,standard,2020-03-25
0.50,AMLODIPINE 5 MG TABLET,standard,2020-03-25
2.12,AMMONIA AROMATIC 15 % (W/V) SOLUTION FOR INHALATION,standard,2020-03-25
2.08,AMMONIA AROMATIC 15 % (W/V) SOLUTION FOR INHALATION,standard,2020-03-25
355.53,AMOBARBITAL 500 MG SOLUTION FOR INJECTION,standard,2020-03-25
135.00,AMOXICILLIN 125 MG-POTASSIUM CLAVULANATE 31.25 MG/5 ML ORAL SUSP,standard,2020-03-25
0.56,AMOXICILLIN 250 MG CAPSULE,standard,2020-03-25
0.50,AMOXICILLIN 250 MG CAPSULE,standard,2020-03-25
0.54,AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
0.51,AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
0.50,AMOXICILLIN 250 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
23.02,AMOXICILLIN 250 MG-POTASSIUM CLAVULANATE 125 MG TABLET,standard,2020-03-25
1.87,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
1.58,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
1.55,AMOXICILLIN 400 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
12.56,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
3.71,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
3.54,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
2.21,AMOXICILLIN 400 MG-POTASSIUM CLAVULANATE 57 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
0.86,AMOXICILLIN 500 MG CAPSULE,standard,2020-03-25
0.83,AMOXICILLIN 500 MG CAPSULE,standard,2020-03-25
0.81,AMOXICILLIN 500 MG CAPSULE,standard,2020-03-25
0.50,AMOXICILLIN 500 MG CAPSULE,standard,2020-03-25
6.84,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,standard,2020-03-25
6.57,AMOXICILLIN 500 MG-POTASSIUM CLAVULANATE 125 MG TABLET,standard,2020-03-25
223.71,AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
181.88,AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
84.88,AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
69.11,AMOXICILLIN 600 MG-POTASSIUM CLAVULANATE 42.9 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
7.86,AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,standard,2020-03-25
184.30,AMPHOTERICIN B 50 MG SOLUTION FOR INJECTION,standard,2020-03-25
1198.63,AMPHOTERICIN B LIPOSOME 50 MG INTRAVENOUS SUSPENSION,standard,2020-03-25
69.50,AMPICILLIN 1 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
29.10,AMPICILLIN 1 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
24.25,AMPICILLIN 1 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
23.50,AMPICILLIN 1 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
134.83,AMPICILLIN 2 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
65.00,AMPICILLIN 2 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
53.35,AMPICILLIN 2 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
34.46,AMPICILLIN 2 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
17.09,AMPICILLIN 500 MG SOLUTION FOR INJECTION,standard,2020-03-25
14.55,AMPICILLIN 500 MG SOLUTION FOR INJECTION,standard,2020-03-25
11.49,AMPICILLIN 500 MG SOLUTION FOR INJECTION,standard,2020-03-25
38.56,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
36.85,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
26.68,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
18.87,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
13.22,AMPICILLIN-SULBACTAM 1.5 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
319.13,AMPICILLIN-SULBACTAM 15 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
271.60,AMPICILLIN-SULBACTAM 15 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
155.93,AMPICILLIN-SULBACTAM 15 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
77.36,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
69.58,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
43.65,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
37.39,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
30.80,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
25.97,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
17.46,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,standard,2020-03-25
4.04,ANAGRELIDE 0.5 MG CAPSULE,standard,2020-03-25
2.45,ANASTROZOLE 1 MG TABLET,standard,2020-03-25
2.43,ANASTROZOLE 1 MG TABLET,standard,2020-03-25
2.20,ANASTROZOLE 1 MG TABLET,standard,2020-03-25
1.21,ANASTROZOLE 1 MG TABLET,standard,2020-03-25
0.50,ANASTROZOLE 1 MG TABLET,standard,2020-03-25
1479.25,ANCHOR 2.4 MM BIO-SUT TAK (MIN 5 EA) [AR-1934BCF-24],standard,2020-03-25
10737.90,ANCHOR 31 MM OCCIPITAL  [66-2040],standard,2020-03-25
1746.00,ANCHOR 4.5MM X 18.5MM PEEK PUSH LOCK (MIN 5 EA) [AR-1922PS],standard,2020-03-25
1212.50,ANCHOR 4.5X44MM HTO IBALANCE CORTCL SCR [AR-13402-44],standard,2020-03-25
1212.50,ANCHOR 4.5X52MM HTO IBALANCE CORTCL SCR [AR-13402-52],standard,2020-03-25
1389.91,ANCHOR 5.0 TWINFIX AB W/SUTURE  AND DILATOR [7210702],standard,2020-03-25
1240.82,ANCHOR 5.0 TWINFIX TI W/TWO  [72200755],standard,2020-03-25
1576.25,ANCHOR BIO SUT TAK 2.4 X 8.5MM (MIN 5 EA) [AR-1322BCNF],standard,2020-03-25
2999.14,ANCHOR CINCHLOCK FLX KNTLS  [CAT02643],standard,2020-03-25
1455.00,ANCHOR CLIK (SET OF 2) SC-4316 [M365SC4316],standard,2020-03-25
1915.75,ANCHOR CLIK X  [SC-4318],standard,2020-03-25
1915.75,ANCHOR CLIK X MRI  [SC-4319],standard,2020-03-25
1018.50,ANCHOR CRKSCR SUT W/NDL 5X15.5 W/ FBRWR (MIN 5 EA) [AR-1920SNF],standard,2020-03-25
2279.50,ANCHOR FIBER SUT TAPE SWIVELK (MIN 5 EA) [AR-2324BCCT],standard,2020-03-25
5820.00,ANCHOR GLENOID LINK SZ 48MM GLOBAL PEG X [1136-42-026],standard,2020-03-25
6502.06,ANCHOR GLENOID PE SZ 52MM PEG X PREMIERON [1136-43-025],standard,2020-03-25
6062.50,ANCHOR GRFT IMPL SYS ,standard,2020-03-25
800.25,ANCHOR INJEX BUMPY  [97791],standard,2020-03-25
2425.00,ANCHOR MICRO FIX  [212856],standard,2020-03-25
2070.95,ANCHOR MULTIFIX S-ULT 5.5MM KNTLS [72290001],standard,2020-03-25
2061.25,ANCHOR NANO CORKSCREW  [AR-1317FT],standard,2020-03-25
1299.80,ANCHOR OCCIPITAL 31 MM  [65-2040],standard,2020-03-25
1518.05,ANCHOR OCCIPITAL 37 MM  [65-2041],standard,2020-03-25
1721.75,ANCHOR OCCIPITAL 45 MM  [65-2042],standard,2020-03-25
1969.10,ANCHOR OCCIPITAL 50 MM  [65-2043],standard,2020-03-25
5068.25,ANCHOR PLUG 12MM  [178554],standard,2020-03-25
1989.32,ANCHOR ROC EZ 2.8 MM X 18CM  [251302],standard,2020-03-25
2188.17,ANCHOR ROC XS 3.5 MM X 18CM  [251402],standard,2020-03-25
2215.19,ANCHOR SUT 1.4MM NANOTACK  [CAT01858],standard,2020-03-25
1644.34,ANCHOR SUT 2.3MM BLU OSTEORAPTOR ULBRD COBRAID [72201993],standard,2020-03-25
1830.97,ANCHOR SUT 2.3MM OSTEORAPTOR CRVD ST TIS 1 ULBRD FLXB PRELD,standard,2020-03-25
1115.50,ANCHOR SUT 5.5 X 16.3MM CRKSCR (MIN 5 EA) [AR-1928SF-2],standard,2020-03-25
1412.32,ANCHOR SUT 5.5MM HEALICOIL HI TRSNL REGENESORB SHLDR 3 ULBRD [72203707],standard,2020-03-25
1940.00,ANCHOR SUT BCMPS 2.9X15.5MM PUSHLOCK (MIN 5 EA) [AR-1923BC],standard,2020-03-25
1940.00,ANCHOR SUT BCMPS 5.5 X 19.1MM SWIVELOCK C CLS EYLT(MIN 5 EA) [AR-2323BCC],standard,2020-03-25
1576.25,ANCHOR SUT BIOCOMPOSITE 4.5 (MIN 5 EA) [AR-1927BCF-45],standard,2020-03-25
1576.25,ANCHOR SUT BIOCORKSCREW 5.5 FT (MIN 5 EA) [AR-1927BCF],standard,2020-03-25
2061.25,ANCHOR SUT DX FIBERTAK #1 FW NDLS [AR-8990],standard,2020-03-25
1698.42,ANCHOR SUT FIX 1.7MM  [72203852],standard,2020-03-25
1382.25,ANCHOR SUT FT 3.5 X 10MM W/NDL CORKSCREW (MIN 5 EA) [AR-1915FT],standard,2020-03-25
2332.07,ANCHOR SUT KNTLS 2.4MM W/ FLX INSRTR CINCHLOCK [CAT02462],standard,2020-03-25
1382.25,ANCHOR SUT MICRO CORKSCREW FT TRUSS [AR-1318FT-40],standard,2020-03-25
2061.25,ANCHOR SUT MN BIO-PUSHLOCK  [AR-8825BC],standard,2020-03-25
2061.25,ANCHOR SUT PEEK SWVLK 4.75MMFT  [AR-2324PCT],standard,2020-03-25
2061.25,ANCHOR SUT PEEK SWVLK 4.75MMTT  [AR-2324PCTT],standard,2020-03-25
1940.00,ANCHOR SUT P-LOCK 2.9X12.5MM BIO-COMP [AR-2923BC],standard,2020-03-25
1361.88,ANCHOR SUT RESORB HECL 4.75MM  [72203704],standard,2020-03-25
1416.20,ANCHOR SUT2.3 BIORAPTOR BIOABS  [72201541],standard,2020-03-25
1416.20,ANCHOR SUT2.3 BIORAPTOR SFTTIS  [72201542],standard,2020-03-25
848.75,ANCHOR SWIFT LOCK ANS  [1192],standard,2020-03-25
2279.50,ANCHOR TIGER SUT TAPESWIVELK (MIN 5 EA) [AR-2324BCCTT],standard,2020-03-25
1240.82,ANCHOR TWIN FIX  TI 6.5  [72200758],standard,2020-03-25
2914.85,ANCHOR VERSALOCK W/ORTHO CORD  [210808],standard,2020-03-25
7275.00,ANGIOTENSIN II 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
388.00,ANTENNA DBS FOR ACTIVA DBS PATIENT PROGRAMMER 37642 [37092],standard,2020-03-25
7954.00,"ANTIHEMOPHILIC FACTOR VIII, FULL LENGTH 1,000 (+/-) UNIT IV SOLUTION",standard,2020-03-25
15908.00,"ANTIHEMOPHILIC FACTOR VIII, FULL LENGTH 2,000 (+/-) UNIT IV SOLUTION",standard,2020-03-25
1988.50,"ANTIHEMOPHILIC FACTOR VIII, FULL LENGTH 250 (+/-) UNIT IV SOLUTION",standard,2020-03-25
3977.00,"ANTIHEMOPHILIC FACTOR VIII, FULL LENGTH 500 (+/-) UNIT IV SOLUTION",standard,2020-03-25
1636.88,ANTIHEMOPHILIC FACTOR-VWF 250 UNIT-600 UNIT INTRAVENOUS SOLUTION,standard,2020-03-25
3273.75,"ANTIHEMOPHILIC FACTOR-VWF 500 UNIT-1,200 UNIT INTRAVENOUS SOLUTION",standard,2020-03-25
5238.00,ANTI-INHIBITOR COAGULANT COMPLEX 350 UNIT-650 UNIT INTRAVENOUS SOLN,standard,2020-03-25
10476.00,"ANTI-INHIBITOR COAGULANT COMPLEX 700 UNIT-1,300 UNIT INTRAVENOUS SOLN",standard,2020-03-25
26190.00,"ANTI-INHIBITOR COAGULANT COMPLX 1,750 UNIT-3,250 UNIT INTRAVENOUS SOLN",standard,2020-03-25
9409.00,ANTITHROMBIN III (HUMAN) 500 (+/-) UNIT INTRAVENOUS SOLUTION,standard,2020-03-25
4073.08,ANTI-THYMOCYTE GLOBULIN (RABBIT) 25 MG INTRAVENOUS SOLUTION,standard,2020-03-25
35.90,APIXABAN 2.5 MG TABLET,standard,2020-03-25
35.90,APIXABAN 5 MG TABLET,standard,2020-03-25
69.36,APPLICATOR ARISSTA FLEXTIP XL ,standard,2020-03-25
250.99,APPLICATOR ENDO FLSL STRL LF DISP,standard,2020-03-25
118.15,APPLICATOR SURGICEL ENDSCPC ,standard,2020-03-25
168.88,APPLICATOR TIP -  COSEAL 22CM ,standard,2020-03-25
96.52,APPLICATOR TIP - COSEAL 10CM ,standard,2020-03-25
436.50,APPLICATOR TIP SPRY 6IN PROGEL ,standard,2020-03-25
3225.25,APPLIER 5MM SGL-SITE MD/LG CLIP,standard,2020-03-25
6790.00,APPLIER CLIP MD/LG (ROBOT) ,standard,2020-03-25
23037.50,APPLIER HELI-FX W/ ENDO ANCH CASS [SA-85],standard,2020-03-25
411.86,APPLIER LIGACLIP MED ERS20 ROTATING,standard,2020-03-25
710.04,APPLIER LIGAMAX 5ML MED/LRG CLIPS,standard,2020-03-25
181.63,APPLIER RCY LIGACLIP LRG ER420 ROTATING,standard,2020-03-25
181.63,APPLIER RCY LIGACLIP MED ER320 ROTATING,standard,2020-03-25
1018.50,APPLIER SM CLIP ,standard,2020-03-25
1358.00,APPLIER SM CLIP DAVINCI XI EWRST,standard,2020-03-25
305.99,APPLIER SUT CLP LAPRA-TY ABSRB ,standard,2020-03-25
395.31,APREPITANT 125 MG CAPSULE,standard,2020-03-25
572.49,APREPITANT 40 MG CAPSULE,standard,2020-03-25
426.56,APREPITANT 40 MG CAPSULE,standard,2020-03-25
426.55,APREPITANT 40 MG CAPSULE,standard,2020-03-25
530.52,APREPITANT 80 MG CAPSULE,standard,2020-03-25
189.15,ARCH BARS  [01-0299],standard,2020-03-25
339.50,ARCH BARS  [01-0299],standard,2020-03-25
5594.96,ARCH FOOT 155MM  [4934-6-155],standard,2020-03-25
5812.24,ARCH FT 100MM TI  [4934-6-100],standard,2020-03-25
5812.24,ARCH FT 120MM TI  [4934-6-120],standard,2020-03-25
5594.96,ARCH FT 140MM TI  [4934-6-140],standard,2020-03-25
5594.96,ARCH FT 180MM TI  [4934-6-180],standard,2020-03-25
5594.96,ARCH FT 210MM TI  [4934-6-210],standard,2020-03-25
960.30,ARGATROBAN 1 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SOLUTION,standard,2020-03-25
2910.00,ARGATROBAN 100 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
1100.95,ARGATROBAN 50 MG/50 ML (1 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV,standard,2020-03-25
1067.00,ARGATROBAN 50 MG/50 ML (1 MG/ML) IN SODIUM CHLORIDE (ISO-OSMOTIC) IV,standard,2020-03-25
180.42,ARGININE HCL (L-ARGININE) 10 % INTRAVENOUS SOLUTION,standard,2020-03-25
39.85,ARIPIPRAZOLE 10 MG TABLET,standard,2020-03-25
1.44,ARIPIPRAZOLE 10 MG TABLET,standard,2020-03-25
109.13,ARIPIPRAZOLE 15 MG TABLET,standard,2020-03-25
45.96,ARIPIPRAZOLE 15 MG TABLET,standard,2020-03-25
6.13,ARIPIPRAZOLE 15 MG TABLET,standard,2020-03-25
144.20,ARIPIPRAZOLE 2 MG TABLET,standard,2020-03-25
117.21,ARIPIPRAZOLE 2 MG TABLET,standard,2020-03-25
45.32,ARIPIPRAZOLE 2 MG TABLET,standard,2020-03-25
39.85,ARIPIPRAZOLE 5 MG TABLET,standard,2020-03-25
15.94,ARIPIPRAZOLE 5 MG TABLET,standard,2020-03-25
2425.00,ARM 5.0MM VAR ANG XTN W/ 4.0MM BLIND SCR [991088S],standard,2020-03-25
1426.05,ARM 55MM MUL-VECOTR DSTRCT TI  [487.973],standard,2020-03-25
4615.11,ARM ACT RGD CARDANIC 25MM  [51-401-25-09],standard,2020-03-25
4757.85,ARM DETACH DISTRACTOR 40MM ,standard,2020-03-25
4757.85,ARM FLEX ACTIVATION 50MM ,standard,2020-03-25
4757.85,ARM RIGID ACTIVATION 45MM ,standard,2020-03-25
2880.90,ARSENIC TRIOXIDE 1 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
4321.35,ARSENIC TRIOXIDE 2 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
121798.05,ARTERY 4.0X8.0CM CRPRS AORTOILIAC [A1-04-08],standard,2020-03-25
121798.05,ARTERY 5.0X9.0CM CRPRS AORTOILIAC [A1-05-09],standard,2020-03-25
113465.75,ARTERY FEM 12MMX11CM POPLITEAL [R010],standard,2020-03-25
31525.00,ARTERY FEM 6MM 6X25CM POPLITEAL [R020],standard,2020-03-25
53.40,ARTIFICIAL TEARS(DEXTRAN-HYPROMEL-GLYCERN) 0.1 %-0.3 %-0.2 % EYE DROPS,standard,2020-03-25
29.10,ARTIFICIAL TEARS(DEXTRAN-HYPROMEL-GLYCERN) 0.1 %-0.3 %-0.2 % EYE DROPS,standard,2020-03-25
0.50,ASCORBIC ACID (VITAMIN C) 250 MG TABLET,standard,2020-03-25
0.50,ASCORBIC ACID (VITAMIN C) 500 MG TABLET,standard,2020-03-25
0.80,ASCORBIC ACID (VITAMIN C) 500 MG/5 ML ORAL SYRUP,standard,2020-03-25
0.50,ASCORBIC ACID (VITAMIN C) 500 MG/5 ML ORAL SYRUP,standard,2020-03-25
4.39,ASCORBIC ACID (VITAMIN C) 500 MG/ML INJECTION SOLUTION,standard,2020-03-25
5.66,ASPIRIN 300 MG RECTAL SUPPOSITORY,standard,2020-03-25
0.50,ASPIRIN 325 MG TABLET,standard,2020-03-25
0.50,"ASPIRIN 325 MG TABLET,DELAYED RELEASE",standard,2020-03-25
5.85,ASPIRIN 600 MG RECTAL SUPPOSITORY,standard,2020-03-25
0.50,ASPIRIN 81 MG CHEWABLE TABLET,standard,2020-03-25
0.50,"ASPIRIN 81 MG TABLET,DELAYED RELEASE",standard,2020-03-25
9967.72,ASSEMBLY 55MM XTRNL FX MINI RAIL X-FIX [983-2000],standard,2020-03-25
2248.99,ASSEMBLY CABLE CON  [188312002],standard,2020-03-25
11977.71,ASSEMBLY HFMN2 MIC LNTHNR ,standard,2020-03-25
2104.42,ASSEMBLY J HOOK  [188312003],standard,2020-03-25
2413.55,ASSEMBLY LATERAL OFFSET CON  [188312001],standard,2020-03-25
3928.50,ASSEMBLY OPEN SHORT XRS  [20-2070],standard,2020-03-25
23530.99,ASSEMBLY SM LT LNG 4.5IN TOT ELB INTCHN ULN,standard,2020-03-25
2259.91,ASSEMBLY TB RIA 520MM STRL F/ 314.743 [314.746S],standard,2020-03-25
21730.43,ASSEMBLY ULN REG RT 3.5IN TOT ELBW INTCHN [32-8105-63-02],standard,2020-03-25
236.56,ATAZANAVIR 150 MG CAPSULE,standard,2020-03-25
48.02,ATAZANAVIR 150 MG CAPSULE,standard,2020-03-25
118.28,ATAZANAVIR 200 MG CAPSULE,standard,2020-03-25
36.01,ATAZANAVIR 200 MG CAPSULE,standard,2020-03-25
234.32,ATAZANAVIR 300 MG CAPSULE,standard,2020-03-25
93.73,ATAZANAVIR 300 MG CAPSULE,standard,2020-03-25
1.05,ATENOLOL 100 MG TABLET,standard,2020-03-25
0.50,ATENOLOL 100 MG TABLET,standard,2020-03-25
0.84,ATENOLOL 25 MG TABLET,standard,2020-03-25
0.61,ATENOLOL 25 MG TABLET,standard,2020-03-25
0.50,ATENOLOL 25 MG TABLET,standard,2020-03-25
0.50,ATENOLOL 50 MG TABLET,standard,2020-03-25
1.79,ATORVASTATIN 10 MG TABLET,standard,2020-03-25
1.19,ATORVASTATIN 10 MG TABLET,standard,2020-03-25
1.03,ATORVASTATIN 10 MG TABLET,standard,2020-03-25
2.18,ATORVASTATIN 20 MG TABLET,standard,2020-03-25
1.46,ATORVASTATIN 20 MG TABLET,standard,2020-03-25
2.18,ATORVASTATIN 40 MG TABLET,standard,2020-03-25
0.50,ATORVASTATIN 40 MG TABLET,standard,2020-03-25
72.50,ATORVASTATIN 80 MG TABLET,standard,2020-03-25
3.28,ATORVASTATIN 80 MG TABLET,standard,2020-03-25
2.63,ATORVASTATIN 80 MG TABLET,standard,2020-03-25
1.46,ATORVASTATIN 80 MG TABLET,standard,2020-03-25
0.50,ATORVASTATIN 80 MG TABLET,standard,2020-03-25
133.22,ATOVAQUONE 250 MG-PROGUANIL 100 MG TABLET,standard,2020-03-25
174.33,ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
160.80,ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
127.31,ATOVAQUONE 750 MG/5 ML ORAL SUSPENSION,standard,2020-03-25
40.26,ATROPINE 0.1 MG/ML INJECTION SYRINGE,standard,2020-03-25
22.43,ATROPINE 0.1 MG/ML INJECTION SYRINGE,standard,2020-03-25
21.83,ATROPINE 0.1 MG/ML INJECTION SYRINGE,standard,2020-03-25
16.98,ATROPINE 0.4 MG/ML INJECTION SOLUTION,standard,2020-03-25
12.13,ATROPINE 0.4 MG/ML INJECTION SOLUTION,standard,2020-03-25
4.26,ATROPINE 0.4 MG/ML INJECTION SOLUTION,standard,2020-03-25
248.90,ATROPINE 1 % EYE DROPS,standard,2020-03-25
226.50,ATROPINE 1 % EYE DROPS,standard,2020-03-25
180.27,ATROPINE 1 % EYE DROPS,standard,2020-03-25
21.34,ATROPINE 1 MG/ML INJECTION SOLUTION,standard,2020-03-25
10537.11,ATTACHMENT 0.8NM QC TRQ LIMITING,standard,2020-03-25
10537.11,ATTACHMENT 1.5NM QC TRQ LIMITING,standard,2020-03-25
10537.11,ATTACHMENT 4.0NM F/ AO REAMING CPLNG QC TRQ LIMITING,standard,2020-03-25
4108.92,ATTACHMENT AS10 LGND 10CM STR 9ST 2.4MM [AS10],standard,2020-03-25
5415.03,AUGMENT 10X62.5MM POST W/ BLT  [185423],standard,2020-03-25
12125.00,AUGMENT 54MM ACETABULR REV SYS BTRS TNTLM [00489400154],standard,2020-03-25
5415.03,AUGMENT 5X55M FEM BLCK VG 360 UNV POST [185340],standard,2020-03-25
5415.03,AUGMENT 5X60MM LL/RM W/ BLT SSK 360/DA 360 DIST FEM [185322],standard,2020-03-25
5415.03,AUGMENT 5X60MM RL/LM W/ BLT SSK 360/DA 360 DIST FEM [185302],standard,2020-03-25
5415.03,AUGMENT 5X62.5MM LT LAT/RT MDL DIST FEM W/ BLT [185323],standard,2020-03-25
5415.03,AUGMENT 5X62.5MM RT LAT/LT MDL DIST FEM W/ BLT [185303],standard,2020-03-25
5415.03,AUGMENT 5X70MM LT LAT/RT MDL DIST FEM W/ BLT [185326],standard,2020-03-25
5415.03,AUGMENT 5X70MM RT LAT/LT MDL DIST W/ BLT [185306],standard,2020-03-25
5041.58,AUGMENT 5X79MM TIB W/BLT  [185225],standard,2020-03-25
5041.58,AUGMENT 75X5MM CMNTD UNV WDG REV VANGUARD 360 [185224],standard,2020-03-25
5415.03,AUGMENT BLOCK DIST SZ D 15MM  [00599003423],standard,2020-03-25
20803.83,AUGMENT CONE TRTHLN SZ B LM/RL ASYM [5549-A-221],standard,2020-03-25
