price,description,charge_type,DateUpdated
989,ARISTA 3GR HEMOSTAT SM002USA,standard,2020-03-23
447,"ARSENIC, URINE",standard,2020-03-23
"3,361","ART,ABD,TRAN, BY SER, S",standard,2020-03-23
116,ARTERIAL PUNCTURE,standard,2020-03-23
"5,322",ARTERIOGRAM EXTREMITY BIL-S & I,standard,2020-03-23
"4,949",ARTERIOGRAM EXTREMITY UNIL-S & I,standard,2020-03-23
"21,647",ARTHROFLEX 2MM DECELLDERM AFLEX20,standard,2020-03-23
"22,704",ARTHROFLEX 3MM 40X70 AFLEX301,standard,2020-03-23
"12,287",ARTHROFLEX1.5 35X35DERMISAFLEX100,standard,2020-03-23
801,ARTHROGRAPHY SHOULDER CMP,standard,2020-03-23
"5,117",ARTICULAR SURFACE SZ 5-6 12MM,standard,2020-03-23
"5,117",ARTICULAR SURFACE SZ E F 10MM,standard,2020-03-23
29,ARTIFICIAL TEARS OPHTH SOLN 15ML,standard,2020-03-23
289,ASCA ANTIBODIES/FUNGUS (NES),standard,2020-03-23
0,ASCORBIC ACID 250MG TAB,standard,2020-03-23
0,ASCORBIC ACID 500MG TAB,standard,2020-03-23
1,ASCORBIC ACID 500MG/5ML SYR 12,standard,2020-03-23
12,ASCORBIC ACID INJ 500 MG/ML 1ML,standard,2020-03-23
"2,063",ASPIRATE PLEURA W/IMAGING,standard,2020-03-23
"1,300",ASPIRATE PLEURA W/O IMAGING,standard,2020-03-23
542,"ASPIRATION, HIP KNEE SHOULDER",standard,2020-03-23
8,ASPIRIN 300MG SUPP,standard,2020-03-23
0,ASPIRIN 325MG E.C. TAB,standard,2020-03-23
9,"ASPIRIN SUPP, 600MG",standard,2020-03-23
1,"ASPIRIN TAB CHEW, 81MG",standard,2020-03-23
0,"ASPIRIN TAB EC, 325MG",standard,2020-03-23
0,"ASPIRIN TAB EC, 81MG",standard,2020-03-23
0,"ASPIRIN,BUFFERED 325MG TAB",standard,2020-03-23
"1,533",ASSAY OF FETAL FIBRONECTIN,standard,2020-03-23
94,ASSAY OF LIPOPROTEIN(A),standard,2020-03-23
402,ASSAY OF NOS VITAMIN,standard,2020-03-23
122,ASSAY OF URINE SULFATE,standard,2020-03-23
179,ASSAY TEST FOR BLOOD FECAL,standard,2020-03-23
315,"ASSAY, NEPHELOMETRY EACH ANALYTE",standard,2020-03-23
57,"ASSAY, PH, BODY FLUID, NOS",standard,2020-03-23
"2,561",ASSEMBLY 1MM BF PIRANHA,standard,2020-03-23
"51,031",ASSEMBLY FEM LEG HK SZ3 71421373,standard,2020-03-23
"51,031",ASSEMBLY FEM LEG HK SZ5 71421375,standard,2020-03-23
264,"ASSESS CYST, CONTRAST INJECT",standard,2020-03-23
5,ATENOLOL TAB 50MG,standard,2020-03-23
5,"ATENOLOL TAB, 25MG",standard,2020-03-23
82,"ATOMEXETINE CAP, 25MG",standard,2020-03-23
39,"ATOMOXETINE CAP, 10MG",standard,2020-03-23
89,"ATOMOXETINE CAP, 40MG",standard,2020-03-23
3,"ATORVASTATIN TAB, 10MG",standard,2020-03-23
3,"ATORVASTATIN TAB, 20MG",standard,2020-03-23
4,"ATORVASTATIN TAB, 40MG",standard,2020-03-23
215,ATOVAQUONE SUSP 750MG/5ML,standard,2020-03-23
205,"ATOVAQUONE SUSP, 750 MG/5 ML",standard,2020-03-23
"15,617",ATRICLIP 40MM PRO140,standard,2020-03-23
1,ATROPINE 0.4MG/ML INJ 1ML,standard,2020-03-23
0,"ATROPINE INJ, 1MG/ML (1ML)",standard,2020-03-23
174,ATROPINE OPTH SOLN 1% 1ML,standard,2020-03-23
0,"ATROPINE SYRN, 0.1MG/ML (10ML)",standard,2020-03-23
"17,000",AUG AEQ GLENOID SZMED DWK404RA25S,standard,2020-03-23
"17,000",AUG AEQ GLENOID SZMED DWK404RA35S,standard,2020-03-23
"17,000",AUG AEQ PERF GLEN MED DWK404LA35S,standard,2020-03-23
"17,000",AUG AEQ PERFORM GLEN DWK405RA15S,standard,2020-03-23
"17,000",AUG AEQ PERFORMLRGLFT DWK405LA25S,standard,2020-03-23
"17,000",AUG AEQ PERFORMSM LFT DWK403LA25S,standard,2020-03-23
"17,000",AUG AEQPERFORMGLENLRG DWK405LA35S,standard,2020-03-23
"17,000",AUG CORTILOCGLEN LRGRTDWK405RA25S,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ3 154703001,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ5 154705001,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ5 154905001,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ6 154706001,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ6 154706002,standard,2020-03-23
"7,064",AUG FEM ATTUNE REV SZ7 154707002,standard,2020-03-23
"5,394",AUG FEM ATTUNE REVSZ4 4 154904001,standard,2020-03-23
"5,394",AUG FEM ATTUNE REVSZ5 8 154705002,standard,2020-03-23
"7,064",AUG FEM ATTUNE SZ4 4MM154704001,standard,2020-03-23
"7,064",AUG FEM ATTUNE SZ4 8MM 154704002,standard,2020-03-23
"7,064",AUG FEM ATTUNE SZ6 REV 154906001,standard,2020-03-23
"7,064",AUG FEM ATTUNE SZ7 4 154707001,standard,2020-03-23
"7,064",AUG FEM ATTUNE SZ7 REV 154907001,standard,2020-03-23
"7,064",AUG FEM ATTUNEREV SZ8 4 154908001,standard,2020-03-23
"7,064",AUG FEM ATTUNEREV SZ8 8 154708002,standard,2020-03-23
"5,394",AUG FEM ATTUNEREVSZ4 12 154704003,standard,2020-03-23
"5,394",AUG FEM ATTUNEREVSZ5 12 154705003,standard,2020-03-23
"7,064",AUG FEM ATUNEREV SZ4 8 154708001,standard,2020-03-23
"19,265",AUG FEM CONE TRIATH SZA 5549A110,standard,2020-03-23
"19,265",AUG FEM CONE TRIATH SZB 5549A120,standard,2020-03-23
"19,265",AUG FEM CONE TRIATH SZC 5549A130,standard,2020-03-23
"19,265",AUG FEM CONE TRIATH SZD 5549A140,standard,2020-03-23
"19,265",AUG FEM CONETRIATH SZ7/8 5549A371,standard,2020-03-23
"15,634",AUG FEM OSS SZ SM 151853,standard,2020-03-23
"6,698",AUG FEM TRIATH SZ1 5MM 5540-A-101,standard,2020-03-23
"6,495",AUG FEM TRIATH SZ1 5MM 5543A100,standard,2020-03-23
"6,557",AUG FEM TRIATH SZ2 15 5542A201,standard,2020-03-23
"6,495",AUG FEM TRIATH SZ3 10MM5544A300,standard,2020-03-23
"6,377",AUG FEM TRIATH SZ3 5MM 5543A300,standard,2020-03-23
"17,000",AUG GLENOID AEQ SM RT DWK403RA15S,standard,2020-03-23
"8,027",AUG TIB ATTUNE 5MM 152303001,standard,2020-03-23
"8,027",AUG TIB ATTUNE REV 10MM 152303102,standard,2020-03-23
"19,265",AUG TIB CONE TRIATH SZB 5549A221,standard,2020-03-23
"19,265",AUG TIB CONE TRIATH SZD 5549A241,standard,2020-03-23
"19,265",AUG TIB CONE TRIATH SZD 5549A242,standard,2020-03-23
"4,947",AUG TIB TRIATH SZ1 5545A102,standard,2020-03-23
"5,221",AUG TIB TRIATH SZ1 5546A101,standard,2020-03-23
"3,313",AUG TIB TRIATH SZ1 RT 5546A102,standard,2020-03-23
"5,662",AUG TIB TRIATH SZ5 5MM HF BLK LFT,standard,2020-03-23
"20,433",AUGMENT BONE GRAFT 3CC K20003010,standard,2020-03-23
"5,894",AUGMENT DISTAL 5MM WITH SCREW SZ,standard,2020-03-23
"6,698",AUGMENT DISTAL FEM#3 10MM5541A302,standard,2020-03-23
"6,698",AUGMENT DISTAL LEFT FEM 5541A201,standard,2020-03-23
"6,377",AUGMENT DISTAL LEFT FEMORAL,standard,2020-03-23
"6,377",AUGMENT DISTAL LEFT FEMORAL #5 5M,standard,2020-03-23
"6,377",AUGMENT DISTAL RT FEMORAL #3 5MM,standard,2020-03-23
"6,377",AUGMENT FEM TRIATH SZ5 5540A502,standard,2020-03-23
"6,698",AUGMENT FEM TRIATHSZ4 0MM5541A401,standard,2020-03-23
"6,377",AUGMENT FEM TRIATHSZ4 5MM5540A401,standard,2020-03-23
"6,377",AUGMENT FEM TRIATHSZ65MM5540A602,standard,2020-03-23
"5,894",AUGMENT POSTERIOR 5MM SCREW SZ D,standard,2020-03-23
"6,377",AUGMENT POSTERIOR FEMORAL,standard,2020-03-23
"5,749",AUGMENT TIBIAL HALF BLOCK5545A101,standard,2020-03-23
"4,158",AUGMENTATION DISTAL 3.0 (96-0860),standard,2020-03-23
189,"AUGMENTIN SUSP, 125MG/5ML",standard,2020-03-23
11,"AUGMENTIN SUSP, 200MG/5ML",standard,2020-03-23
41,"AUGMENTIN SUSP, 250MG/5ML",standard,2020-03-23
20,"AUGMENTIN SUSP, 400MG/5ML",standard,2020-03-23
21,AUGMENTIN TAB 500MG,standard,2020-03-23
34,"AUGMENTIN TAB, 250MG",standard,2020-03-23
632,AUTOLOGOUS BLOOD UNIT PROCESSING,standard,2020-03-23
619,"AVITENE HEMOSTAT, 70MM X 35MM",standard,2020-03-23
493,"AVULSION OF NAIL PLATE, SINGLE",standard,2020-03-23
"1,460",AXILLARY SHEATHKITIMPELLA00520011,standard,2020-03-23
"2,625",AXLE 150480,standard,2020-03-23
"6,847",AXLE FOR SM DISTAL FEMUR 64952115,standard,2020-03-23
35,"AZACITIDINE, PER 1 MG, INJ(100MG)",standard,2020-03-23
13,AZATHIOPRINE @ 50 MG TAB (ORAL),standard,2020-03-23
151,AZITHROMYCIN,standard,2020-03-23
42,"AZITHROMYCIN CAP, 250MG",standard,2020-03-23
33,"AZITHROMYCIN SUSP, 200MG/5ML",standard,2020-03-23
51,"AZITHROMYCIN,@ 500MG, INJECTION",standard,2020-03-23
41,"AZITHROMYCIN,@ 500MG,INJ (50-PED)",standard,2020-03-23
67,"AZITHROMYCIN,@ 500MG,INJ (A-VANT)",standard,2020-03-23
453,AZTREONAM IN DEXTROSE 5% INF 2G,standard,2020-03-23
227,"AZTREONAM IN DEXTROSE 5% INF, 1G",standard,2020-03-23
224,"AZTREONAM INJ, 1GM (VIAL)",standard,2020-03-23
455,"AZTREONAM, 2 GM, INJ (VIAL)",standard,2020-03-23
759,B CELLS TOTAL COUNT,standard,2020-03-23
312,B PERTUSSIS/PARA IGA AB,standard,2020-03-23
312,B PERTUSSIS/PARA IGG AB,standard,2020-03-23
312,B PERTUSSIS/PARA IGM AB,standard,2020-03-23
353,B12 DETERMINATION,standard,2020-03-23
68,"BACITRACIN 50,000U INJ",standard,2020-03-23
11,BACITRACIN OINT (15G),standard,2020-03-23
32,BACITRACIN OINT 30GM,standard,2020-03-23
1,BACITRACIN OINT PKTS,standard,2020-03-23
424,BACITRACIN OPHTH OINT 3.5GM,standard,2020-03-23
3,"BACLOFEN TAB, 10MG",standard,2020-03-23
240,"BACTERIAL SCREEN, SINGLE ORGANISM",standard,2020-03-23
76,"BACTRIM INJ, 80MG TMP/5ML 10ML",standard,2020-03-23
2,BACTRIM SUSPENSION 20ML,standard,2020-03-23
4,"BACTRIM TAB, 400/80",standard,2020-03-23
2,"BACTRIM-DS TAB, 800/160",standard,2020-03-23
211,BAG NEURO EXT DRAIN CODMAN821732,standard,2020-03-23
51,BAG RESUS ADULT MSK & 02,standard,2020-03-23
459,BAG SPECIMEN MONARCH,standard,2020-03-23
255,BALDE SAW 90X13X1.19 6113169090,standard,2020-03-23
"3,488",BALL ARTICULEZE 28 +1.5 GR,standard,2020-03-23
"10,508",BALL LUTONIX035X150 LX3513051505F,standard,2020-03-23
739,BALL TIP NEURO PROBE 302404000160,standard,2020-03-23
"4,652","BALL.DILAT.IC VASOSPASM,EA.ADDL.",standard,2020-03-23
"11,487","BALL.DILAT.IC VASOSPASM,INIT.VESS",standard,2020-03-23
"2,930",BALL.DIL-URETRL STRICT-IMAG.GUID,standard,2020-03-23
"1,955","BALLO DISTEN,1500CC OMS-PDBS2",standard,2020-03-23
"4,083",BALLOON CUTTING 8MMX2CMX90CM,standard,2020-03-23
118,BALLOON FOR BFUC160F MAJ1351,standard,2020-03-23
"16,120",BALLOON PUMP PERCUT INSERT,standard,2020-03-23
"1,307",BALLOON PUMP PERCUT.REMOVAL,standard,2020-03-23
"3,958","BALLOON, VALVULOPLASTY",standard,2020-03-23
"2,984","BALLOON,CAROTID,PTA,AVIATOR,CORDI",standard,2020-03-23
14,BALMEX OINT (60GM),standard,2020-03-23
"16,846",BAND ANNULO MITRAL CG FUTURE 28MM,standard,2020-03-23
207,"BAR,ARCH,DENTAL,ERICH",standard,2020-03-23
867,"BAR,LOCKING,(141205)",standard,2020-03-23
"1,048",BARIUM ENEMA,standard,2020-03-23
"1,248",BARIUM ENEMA WITH AIR,standard,2020-03-23
"1,805",BARRIER ADHESINTERCEED3X4MESH4350,standard,2020-03-23
240,BARTONELLA ANTIBODY PANEL,standard,2020-03-23
"6,266",BASE PL TIBMAKOREST SZ3 LM 180603,standard,2020-03-23
"6,266",BASE PL TIBMAKOREST SZ3 RM 180613,standard,2020-03-23
"8,027",BASE TIB ATTUNE CEM SZ3 150680003,standard,2020-03-23
"18,944",BASE TIB ATTUNE REV SZ6 150640006,standard,2020-03-23
"8,027",BASE TIB ATTUNE ROT SZ4 150680004,standard,2020-03-23
"8,027",BASE TIB ATTUNE ROT SZ5 150680005,standard,2020-03-23
"5,499",BASE TIB ATTUNE ROT SZ6 150680006,standard,2020-03-23
"28,834",BASE TIB ATTUNE ROT SZ7 150660007,standard,2020-03-23
"8,027",BASE TIB ATTUNE ROT SZ7 150680007,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ2 150600002,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ3 150600003,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ3 150610003,standard,2020-03-23
"18,944",BASE TIB ATTUNE SZ3 150640003,standard,2020-03-23
"13,143",BASE TIB ATTUNE SZ3 151710306,standard,2020-03-23
"52,425",BASE TIB ATTUNE SZ3 CEM 150660003,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ4 150600004,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ4 150610004,standard,2020-03-23
"18,944",BASE TIB ATTUNE SZ4 15064004,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ5 150600005,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ5 15061005,standard,2020-03-23
"28,834",BASE TIB ATTUNE SZ5 150660005,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ6 150600006,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ6 150610006,standard,2020-03-23
"28,834",BASE TIB ATTUNE SZ6 150660006,standard,2020-03-23
"5,867",BASE TIB ATTUNE SZ7 150600007,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ7 150610007,standard,2020-03-23
"5,499",BASE TIB ATTUNE SZ8 150600008,standard,2020-03-23
"8,027",BASE TIB ATTUNE SZ8 15068008,standard,2020-03-23
"5,499",BASE TIB ATTUNE SZ9 150600009,standard,2020-03-23
"18,944",BASE TIB ATTUNEBEAR SZ5 150640005,standard,2020-03-23
"4,203",BASE TIB GENESIS POLYSZ6 71420458,standard,2020-03-23
"13,801",BASE TIBIAL SZ 2 RT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 3 LT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 3 RT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 4 LT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 4 RT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 5 LT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 5 RT,standard,2020-03-23
"13,801",BASE TIBIAL SZ 6 RT (71424016),standard,2020-03-23
"13,801",BASE TIBIAL SZ 7 LT 71424007,standard,2020-03-23
"13,801",BASE TIBIAL SZ 7 RT,standard,2020-03-23
"6,266",BASEPL TIB MAKO RESTOR SZ5 180615,standard,2020-03-23
"4,864",BASEPLATE # 7 TIBIAL TRIATHLON,standard,2020-03-23
"4,864",BASEPLATE #4 TIBIAL TRIATHLON,standard,2020-03-23
"4,864",BASEPLATE #8 PRIMARY TIBIAL TRIAT,standard,2020-03-23
"9,808",BASEPLATE AEQ PERFORM REV25DWJ401,standard,2020-03-23
"20,512",BASEPLATE AEQ PERFORM REV25DWJ505,standard,2020-03-23
"4,075",BASEPLATE AEQ REV 25X25 DWE725,standard,2020-03-23
"4,348",BASEPLATE AEQ REV 25X30 DWE730,standard,2020-03-23
"4,075",BASEPLATE AEQ REV 25X35 DWE735,standard,2020-03-23
"4,075",BASEPLATE AEQ REV 25X40 DWE740,standard,2020-03-23
"4,075",BASEPLATE AEQ REV 29X25 DWE825,standard,2020-03-23
"5,243",BASEPLATE AEQ REV 29X30 DWE830,standard,2020-03-23
"10,510",BASEPLATE GLEN AEQ REV29MM DWD067,standard,2020-03-23
"10,278",BASEPLATE GLEN RSA 28MM 55722800,standard,2020-03-23
"11,229",BASEPLATE GLENAEQREV25X25MMDWD171,standard,2020-03-23
"9,344",BASEPLATE GLENOIDAEQ25X15MMDWD170,standard,2020-03-23
"2,919",BASEPLATE JOURN TIB SZ1 74022221,standard,2020-03-23
"4,864",BASEPLATE TIB #1 TRIATH TOT KNEE,standard,2020-03-23
"4,864",BASEPLATE TIB #2 TRIATH TOT KNEE,standard,2020-03-23
"4,864",BASEPLATE TIB #5 TRIATH PRIMARY,standard,2020-03-23
"4,864",BASEPLATE TIB #6 TRIATH TOT KNEE,standard,2020-03-23
"5,255",BASEPLATE TIB JOURN SZ4 74022224,standard,2020-03-23
"4,925",BASEPLATE TIB JOURN SZ7 74022227,standard,2020-03-23
"2,919",BASEPLATE TIB JOURN SZ8 74022228,standard,2020-03-23
"5,377",BASEPLATE TIB JOURNEYSZ5 74022215,standard,2020-03-23
"25,505",BASEPLATE TIB LEG HK SZ2 71421302,standard,2020-03-23
"25,505",BASEPLATE TIB LEG HK SZ4 71421304,standard,2020-03-23
"12,435",BASEPLATE TIB LEG REV SZ5 7193579,standard,2020-03-23
"25,505",BASEPLATE TIB LEG SZ3 LFT71421303,standard,2020-03-23
"27,214",BASEPLATE TIB LEGION SZ3 71421903,standard,2020-03-23
"12,435",BASEPLATE TIB LEGREV SZ6 71933572,standard,2020-03-23
"6,266",BASEPLATE TIB MAKO RESTSZ6 180606,standard,2020-03-23
"17,928",BASEPLATE TIB OSS 59X160X9 161022,standard,2020-03-23
"18,150",BASEPLATE TIB OSS 63X160X9 161038,standard,2020-03-23
"6,266",BASEPLATE TIB RESTMAKO SZ6 180616,standard,2020-03-23
"6,266",BASEPLATE TIB RESTORIS SZ4 180604,standard,2020-03-23
"6,266",BASEPLATE TIB RESTORIS SZ4 180614,standard,2020-03-23
"6,266",BASEPLATE TIB RESTORMCKSZ5 180605,standard,2020-03-23
"13,582",BASEPLATE TIBIAL #1 (5521-B-100),standard,2020-03-23
"14,153",BASEPLATE TIBIAL #3 5521B300,standard,2020-03-23
"14,153",BASEPLATE TIBIAL #4 5521-B-400,standard,2020-03-23
"14,153",BASEPLATE TIBIAL #5,standard,2020-03-23
"14,153",BASEPLATE TIBIAL #6,standard,2020-03-23
"4,864",BASEPLATE TIBIAL#3TRIATH TOT KNEE,standard,2020-03-23
"5,068",BASEPLATE TIBJOURNEY SZ2 74022222,standard,2020-03-23
"14,153",BASEPLATE TRIATHLON #2,standard,2020-03-23
"14,153",BASEPLATE TRIATHLON (5521-B-700),standard,2020-03-23
200,BASIC METABOLIC PANEL,standard,2020-03-23
200,"BASIC METABOLIC PANEL(CALCIUM,ION",standard,2020-03-23
512,BASIC PRE/POST BRONCHIO,standard,2020-03-23
454,BASIC RADIATION DOSIMETRY CALC,standard,2020-03-23
"1,162",BASKET DIMENSION STONE SZ 042313,standard,2020-03-23
"1,162",BASKET DIMENSION STONE SZ 042316,standard,2020-03-23
"1,782",BASKET RET 1.3FX120CM M0063903010,standard,2020-03-23
"1,272",BASKET RETREIVAL 10X1.2 FG51D,standard,2020-03-23
"1,272",BASKET RETREIVAL 11X1.2 FG52D,standard,2020-03-23
"10,117",BEARING 28X42 EP200148,standard,2020-03-23
"10,117",BEARING 28X44 SZF EP200150,standard,2020-03-23
"8,013",BEARING ARCOM 28X44 XL200150,standard,2020-03-23
"8,013",BEARING ARCOM XL 28X38 XL200144,standard,2020-03-23
"8,013",BEARING ARCON 28X40 XL200146,standard,2020-03-23
"10,631",BEARING CONSTRAINED 11146752,standard,2020-03-23
"13,030",BEARING HUM 44X36 EP115393,standard,2020-03-23
"4,951",BEARING LS TIB OSS SZ16 161096,standard,2020-03-23
"4,768",BEARING MENISCAL MED LT 3MM,standard,2020-03-23
"4,768",BEARING MENSICAL MED LT 4MM,standard,2020-03-23
"4,951",BEARING TIB OSS 14MM 161095,standard,2020-03-23
"10,129",BEARING TIB PCM 12X63 12155612,standard,2020-03-23
"4,885",BEARING TIBIAL VANGUARD,standard,2020-03-23
175,BED MOBILITY PHYSICAL THERAPY,standard,2020-03-23
49,BEHAV CHNG SMOKING 3-10 MIN,standard,2020-03-23
583,BEHAVRAL/QUALIT.ANAL.-VOICE&RESON,standard,2020-03-23
21,BELLADONNA ALKALOIDS-PB ELIXER,standard,2020-03-23
156,BELLADONNA/OPIUM SUPP 16.2MG/30MG,standard,2020-03-23
205,BELLADONNA/PHENOBARBITAL ELIXIR,standard,2020-03-23
31,BENADRYL/LIDOCAINE/MYLANTA 180ML,standard,2020-03-23
112,BENADRYL/LIDOCAINE/NYSTATIN SUSP,standard,2020-03-23
6,"BENAZEPRIL HCL TAB,5MG",standard,2020-03-23
5,"BENAZEPRIL TAB, 10MG",standard,2020-03-23
168,"BENDAMUSTINE @1MG,BENDEKA (100MG)",standard,2020-03-23
177,"BENDAMUSTINE @1MG,TREANDA (100MG)",standard,2020-03-23
3,"BENZATROPINE TAB ,1MG",standard,2020-03-23
32,BENZOCAINE SPRAY 85GM,standard,2020-03-23
410,BENZOCAINE/TETRACAINE SPRAY(20GM),standard,2020-03-23
24,BENZOIN TINCTURE 60ML,standard,2020-03-23
3,"BENZONATATE PERLES CAP, 100MG",standard,2020-03-23
177,"BENZSOCAINE DENTAL SOLN, 20% 60ML",standard,2020-03-23
169,"BENZTROPINE MESYLATE,@ 1MG,INJ(2)",standard,2020-03-23
1,"BENZTROPINE TAB, 0.5MG",standard,2020-03-23
1,"BENZTROPINE TAB,2MG",standard,2020-03-23
383,BETA 2 MICROGLOBULIN,standard,2020-03-23
434,BETA-HYDROXYBUTYRIC ACID,standard,2020-03-23
35,"BETAMETHASONE SOD INJ, 6MG/ML (5M",standard,2020-03-23
263,"BETAXOLOL OPTH SOLN, 0.5% 2.5ML",standard,2020-03-23
919,BETAXOLOL OPTH SUSP 0.25% 5ML,standard,2020-03-23
11,"BETHANECHOL TAB, 10MG",standard,2020-03-23
15,"BETHANECHOL TAB,25 MG",standard,2020-03-23
482,"BEVACIZUMAB, 10 MG, INJ, (100MG)",standard,2020-03-23
482,"BEVACIZUMAB, PER 10 MG, INJ (400)",standard,2020-03-23
93,"BICALUTAMIDE TAB, 50MG",standard,2020-03-23
404,BILE ACIDS TOTAL,standard,2020-03-23
"4,888",BILE DUCT BIOPSY SING OR MULTI,standard,2020-03-23
"1,775",BILE DUCT PORTOL VEIN CAT,standard,2020-03-23
119,"BILIRUBIN DIRECT, SERUM",standard,2020-03-23
119,"BILIRUBIN TOTAL, SERUM",standard,2020-03-23
"5,721",BIOCARTILAGE 1CC ABS1010BC,standard,2020-03-23
"65,123",BIODESIGN HERNIA RPR 20X30 G48216,standard,2020-03-23
"5,178",BIOGLUE CARTRIDGE 10ML PREFILLED,standard,2020-03-23
955,BIOPHYSICAL PROFILE W/NON-STRESS,standard,2020-03-23
664,BIOPHYSICAL PROFILE W/O NON-STRES,standard,2020-03-23
"1,219",BIOPSY BONE SUPERFICIAL,standard,2020-03-23
"2,019",BIOPSY LUNG OR MEDIDSTINU,standard,2020-03-23
244,BIOPSY MAXCORE 18GX20CM MC1820,standard,2020-03-23
680,"BIOPSY OF SKIN,SUBC TISSUE,SINGLE",standard,2020-03-23
679,BIOPSY THYROID PERCUTAN. NED. COR,standard,2020-03-23
"2,340","BIOPSY/EXC.LYMPH NODES,NEEDLE",standard,2020-03-23
1,BISACODYL 10MG SUPP,standard,2020-03-23
0,"BISACODYL TAB EC, 5MG",standard,2020-03-23
7,BISMUTH SUBSALICYLATE SUSP (120ML,standard,2020-03-23
7,"BISOPROLOL TAB, 10MG",standard,2020-03-23
8,"BISOPROLOL TAB, 5MG",standard,2020-03-23
"4,443",BIT DISC 9.5MM 423872,standard,2020-03-23
387,BIT DRILL 1.1MM,standard,2020-03-23
387,BIT DRILL 1.1MM (310.111),standard,2020-03-23
858,BIT DRILL 1.4X150MM 702448,standard,2020-03-23
"1,532",BIT DRILL 1.4X70 P991951407,standard,2020-03-23
429,BIT DRILL 1.5/85MM,standard,2020-03-23
416,BIT DRILL 1.5MM,standard,2020-03-23
744,BIT DRILL 1.5X50 2544905,standard,2020-03-23
988,BIT DRILL 1.5X96MM QCK COUP310507,standard,2020-03-23
766,BIT DRILL 1.6 P991951607,standard,2020-03-23
937,BIT DRILL 1.8MM 310.509,standard,2020-03-23
521,BIT DRILL 2.0 100MM 00480610020,standard,2020-03-23
416,BIT DRILL 2.0MM (310.201),standard,2020-03-23
841,BIT DRILL 2.0MM 703701,standard,2020-03-23
573,BIT DRILL 2.0MM AR894316,standard,2020-03-23
"1,310",BIT DRILL 2.1MM IS1113,standard,2020-03-23
447,BIT DRILL 2.3X289MM 702743,standard,2020-03-23
736,BIT DRILL 2.5 00483620525,standard,2020-03-23
"1,652",BIT DRILL 2.5 324153,standard,2020-03-23
521,BIT DRILL 2.5 DIAMOND 00480611025,standard,2020-03-23
588,BIT DRILL 2.5/125MM,standard,2020-03-23
588,BIT DRILL 2.5MM 700342,standard,2020-03-23
587,BIT DRILL 2.5MM 829029070,standard,2020-03-23
529,BIT DRILL 2.5MM AR894313,standard,2020-03-23
529,BIT DRILL 2.5MM AR894330,standard,2020-03-23
511,BIT DRILL 2.5MM AR894342,standard,2020-03-23
619,BIT DRILL 2.5MM DISP DB25,standard,2020-03-23
"1,204",BIT DRILL 2.5X180 00480718025,standard,2020-03-23
600,BIT DRILL 2.5X180 10325180,standard,2020-03-23
841,BIT DRILL 2.6MM 703702,standard,2020-03-23
666,BIT DRILL 2.6MM AR894302,standard,2020-03-23
"1,559",BIT DRILL 2.7 405889,standard,2020-03-23
"1,579",BIT DRILL 2.7 CANN LRG 705250,standard,2020-03-23
854,BIT DRILL 2.7MM 00236020527,standard,2020-03-23
826,BIT DRILL 2.7MM 703703,standard,2020-03-23
"2,375",BIT DRILL 2.7MM FOR 4.0 CAN SCREW,standard,2020-03-23
588,BIT DRILL 2.7X125MM 700348,standard,2020-03-23
514,BIT DRILL 2.9X70 829031070,standard,2020-03-23
794,BIT DRILL 2X110MM XFO082001,standard,2020-03-23
549,BIT DRILL 2X125MM 700346,standard,2020-03-23
304,BIT DRILL 2X128 0277082085S4,standard,2020-03-23
811,BIT DRILL 2X135 VAR 703896,standard,2020-03-23
716,BIT DRILL 3.0MM AR894336,standard,2020-03-23
"1,138",BIT DRILL 3.0MM AR897030,standard,2020-03-23
"1,249",BIT DRILL 3.2 324212,standard,2020-03-23
"1,226",BIT DRILL 3.2 405883,standard,2020-03-23
521,BIT DRILL 3.2X145 00480614532,standard,2020-03-23
894,BIT DRILL 3.2X145MMCOMP FIT700358,standard,2020-03-23
668,BIT DRILL 3.2X230 705232,standard,2020-03-23
447,BIT DRILL 3.2X300MM DISP 702626,standard,2020-03-23
"1,579",BIT DRILL 3.5 CANN LRG 705251,standard,2020-03-23
588,BIT DRILL 3.5MM,standard,2020-03-23
